transaction_id,timestamp,valor,distancia_casa,tentativas_senha,is_fraud,hour
113,2026-05-09 17:00:00,34.25523223878606,1.6815492721373566,2,0,17
114,2026-03-18 20:47:00,22.49751289458466,14.398898942594624,4,0,20
115,2026-10-13 15:57:00,30.816854383172366,4.305769130869498,3,0,15
116,2026-03-15 12:38:00,18.603950146399225,17.132398382647402,1,0,12
117,2026-05-18 16:46:00,10.052853740556628,4.080733117568781,2,0,16
118,2026-04-25 12:19:00,54.32389290197133,0.0,1,0,12
119,2026-08-14 12:47:00,12.024812644568057,0.0,1,0,12
120,2026-09-21 21:09:00,18.863652356308545,0.0,1,0,21
121,2026-10-16 13:15:00,79.25801529530608,0.0,1,0,13
122,2026-01-31 06:25:00,17.984375751505258,7.665379308278971,2,0,6
123,2026-09-15 21:29:00,6.60113571545394,0.0,1,0,21
124,2026-02-14 11:24:00,38.18299080808008,0.0,1,0,11
125,2026-11-04 03:36:00,24.887054380045495,3.690943115250624,1,0,3
126,2026-03-18 01:56:00,72.42358397044437,0.0,3,0,1
127,2026-05-20 01:15:00,10.79940744127989,9.630991379239653,1,0,1
128,2026-01-19 00:19:00,139.34027164531278,9.382686472668288,1,0,0
129,2026-04-17 04:26:00,236.69478368894866,10.440862821831796,1,0,4
130,2026-07-20 04:09:00,136.03739131886945,0.0,1,0,4
131,2026-02-22 14:46:00,76.1055720292964,5.454091263798816,1,0,14
132,2026-10-11 23:23:00,197.08944255107056,3.7859759993194047,2,0,23
133,2026-10-16 07:52:00,118.71759309014192,0.0,2,0,7
134,2026-09-26 22:21:00,1.06071802061708,0.0,1,0,22
135,2026-11-12 16:29:00,50.10240709343492,3.9131507886257397,1,0,16
136,2026-04-06 17:28:00,190.34862023595838,15.641160537562051,1,0,17
137,2026-03-30 20:28:00,42.44321373158483,0.0,1,0,20
138,2026-10-07 15:30:00,3.585018025304139,0.0,1,0,15
139,2026-12-13 13:26:00,137.11285005694265,6.3153511298616305,1,0,13
140,2026-11-10 09:09:00,161.96815512263228,16.24919994193631,1,0,9
141,2026-01-16 05:59:00,17.506041684484284,1.8762848581868234,1,0,5
142,2026-06-08 17:36:00,77.07639097938105,24.310029480307836,1,0,17
143,2026-04-26 03:58:00,21.31380722239685,0.0,1,0,3
144,2026-08-22 02:34:00,127.02351892869459,0.0,2,0,2
145,2026-02-12 10:07:00,31.6836914739882,15.17715049723689,3,0,10
146,2026-03-24 06:11:00,38.01119174987172,0.0,1,0,6
147,2026-11-07 20:00:00,186.41421387087854,9.615323363006494,2,0,20
148,2026-11-02 09:52:00,64.68789599268435,2.05467561506188,1,0,9
149,2026-01-28 07:53:00,110.79188139998253,0.0,1,0,7
150,2026-05-15 01:55:00,51.478855033437895,0.7333279153112819,1,0,1
151,2026-05-29 19:23:00,35.38316430863066,0.0,1,0,19
152,2026-08-07 15:57:00,98.21048940950536,1.8166594458372378,1,0,15
153,2026-02-15 08:38:00,16.82501144421418,5.174193343548583,1,0,8
154,2026-12-02 04:50:00,46.68084760954437,0.8377802355386326,1,0,4
155,2026-10-17 12:00:00,23.45041358074785,0.0,2,0,12
156,2026-03-06 18:24:00,119.0053354062867,7.541369950405489,1,0,18
157,2026-06-06 10:41:00,288.6139815439834,21.5957179579483,1,0,10
158,2026-10-01 15:50:00,540.61181942058,2.3379659801760426,1,0,15
159,2026-09-02 14:28:00,59.83404191613884,13.19990505004218,1,0,14
160,2026-10-27 21:19:00,29.106162957576654,0.0,2,0,21
161,2026-07-07 04:16:00,58.4883749133948,0.0,1,0,4
162,2026-08-09 17:04:00,187.90797591369238,9.533153873140241,1,0,17
163,2026-06-28 18:26:00,23.067896958934135,2.6646545641665,1,0,18
164,2026-05-04 11:09:00,303.8548998997055,16.294973416430828,1,0,11
165,2026-12-23 08:33:00,41.83463696747384,18.254235156937604,1,0,8
166,2026-03-29 06:17:00,425.4771055355226,13.390848424274866,2,0,6
167,2026-06-13 07:27:00,182.3924589928621,13.173583304001836,1,0,7
168,2026-11-30 19:11:00,165.32358627390298,0.0,1,0,19
169,2026-02-18 22:27:00,38.25858563802467,9.445224995670287,1,0,22
170,2026-05-08 14:14:00,0.8815958564176003,13.628798294650045,2,0,14
171,2026-03-18 05:11:00,48.14819074789949,0.0,1,0,5
172,2026-09-22 14:50:00,35.926310414157015,5.087725115897864,4,0,14
173,2026-11-17 04:39:00,3.8114195594846385,0.0,1,0,4
174,2026-09-13 20:52:00,70.39356807208665,15.27510594800878,2,0,20
175,2026-03-15 16:01:00,51.589061467474075,0.0,1,0,16
176,2026-03-18 10:38:00,100.66435062326649,0.0,1,0,10
177,2026-01-16 17:51:00,97.07108100699449,0.3594983394398463,3,0,17
178,2026-10-18 13:20:00,12.868218152979763,27.494102219002738,2,0,13
179,2026-09-04 21:28:00,377.0764189432833,15.046722700761965,1,0,21
180,2026-02-05 21:03:00,20.693983036051954,21.12603858913884,1,0,21
181,2026-01-11 21:48:00,58.92810254793829,0.0,3,0,21
182,2026-08-05 15:15:00,66.96602573184806,0.0,1,0,15
183,2026-04-03 23:23:00,167.69825325049433,18.38579643717697,1,0,23
184,2026-08-10 02:34:00,10.450487748131632,0.0,1,0,2
185,2026-03-20 03:47:00,55.97432846777175,0.0,2,0,3
186,2026-04-09 22:43:00,99.02122566615856,25.553413406278565,2,0,22
187,2026-05-30 04:35:00,24.226982495976618,0.0,2,0,4
188,2026-10-07 02:16:00,98.74320670664164,0.0,3,0,2
189,2026-02-28 22:56:00,257.2621602151473,5.474745043763283,1,0,22
190,2026-11-28 07:35:00,599.8743443183321,0.0,1,0,7
191,2026-02-19 12:15:00,3.298928873202426,17.37250072972916,2,0,12
192,2026-07-09 18:15:00,26.864866674071695,0.0,2,0,18
193,2026-07-28 02:08:00,37.1508875825456,0.0,1,0,2
194,2026-01-06 15:55:00,50.937018417383506,5.293823526640017,1,0,15
195,2026-11-21 05:12:00,27.741120892818667,0.9556214752454375,1,0,5
196,2026-09-18 05:05:00,22.751307699648976,7.523491936808202,1,0,5
197,2026-04-13 13:58:00,309.1227003571658,10.215044494027005,1,0,13
198,2026-08-03 13:47:00,250.7417358540099,2.827122565231056,1,0,13
199,2026-09-07 03:05:00,4.813250652690817,0.0,1,0,3
200,2026-03-16 15:52:00,41.37186071264248,12.305082850647647,1,0,15
201,2026-04-13 09:23:00,51.94435746570046,0.0,1,0,9
202,2026-11-23 19:07:00,27.3141020732471,0.0,1,0,19
203,2026-09-17 10:56:00,99.12106793280115,6.426606151560509,2,0,10
204,2026-09-12 01:51:00,102.27094367841293,0.0,1,0,1
205,2026-09-18 10:37:00,190.04871696857998,8.908760331470528,1,0,10
206,2026-03-23 19:16:00,135.04225893592604,6.957620038841892,3,0,19
207,2026-07-22 18:39:00,78.213868463359,16.218196402730197,2,0,18
208,2026-05-14 16:26:00,106.01229103107663,0.0,1,0,16
209,2026-07-07 04:24:00,32.01898118566431,18.24831532022267,1,0,4
210,2026-09-21 21:22:00,89.90801619584042,10.296429005018755,1,0,21
211,2026-09-27 14:15:00,67.18305132361662,4.732108255567609,2,0,14
212,2026-08-12 01:04:00,14.311369062669982,23.166959255060377,2,0,1
213,2026-10-21 09:55:00,27.77901942415501,5.952127308467837,1,0,9
214,2026-09-20 20:00:00,34.48782997900665,0.0,2,0,20
215,2026-01-23 17:11:00,258.11035076689376,6.238399930714911,1,0,17
216,2026-12-15 00:37:00,26.186701931601107,0.0,1,0,0
217,2026-05-09 01:43:00,34.14259499717038,8.73646680594694,1,0,1
218,2026-12-25 13:49:00,46.10107944110473,18.206872819975054,1,0,13
219,2026-04-03 13:12:00,108.98787531331251,4.919959675107409,1,0,13
220,2026-02-23 19:45:00,12.583354575884975,5.90139660073328,1,0,19
221,2026-01-02 23:49:00,307.79235584658613,12.978311945292873,1,0,23
222,2026-11-12 12:31:00,200.67207376173025,16.872400241081305,1,0,12
223,2026-08-05 20:12:00,86.08940413400533,0.4736473478417613,1,0,20
224,2026-03-04 16:32:00,112.09740621075288,6.723360062036299,3,0,16
225,2026-01-27 17:07:00,1.6800817906618002,13.022623074467493,1,0,17
226,2026-11-30 08:47:00,41.39178954924034,8.299522560770377,1,0,8
227,2026-02-10 21:11:00,158.79711346314863,0.0,1,0,21
228,2026-03-31 03:51:00,8.064944664415599,14.827269599114215,1,0,3
229,2026-11-02 03:50:00,33.172290048878104,10.228813147137355,1,0,3
230,2026-06-28 06:07:00,88.01922636623787,10.93948740206807,2,0,6
231,2026-03-16 14:50:00,29.626954305559078,0.0,1,0,14
232,2026-04-30 08:50:00,271.77668675464986,6.523899347021725,1,0,8
233,2026-11-01 16:21:00,14.047962527286517,13.433452334046285,2,0,16
234,2026-07-15 19:34:00,159.6493839123817,0.0,1,0,19
235,2026-10-05 20:29:00,70.9172283184032,0.0,1,0,20
236,2026-03-22 19:41:00,138.7618340473702,13.604791210675963,2,0,19
237,2026-11-25 13:25:00,37.210092684170114,0.0,1,0,13
238,2026-04-04 09:48:00,72.25545750270251,2.9149112245446025,2,0,9
239,2026-10-05 03:51:00,194.3759910538226,0.0,1,0,3
240,2026-04-15 17:30:00,62.90051738796632,23.19938567319166,1,0,17
241,2026-07-23 09:30:00,44.584948263281575,10.20622765168559,1,0,9
242,2026-09-08 00:32:00,76.82056670074853,2.446050232938335,1,0,0
243,2026-09-14 15:59:00,126.35910164130433,0.5762480946779673,1,0,15
244,2026-04-30 07:56:00,58.62019431345238,0.0,2,0,7
245,2026-02-01 17:54:00,279.4866644875202,3.8989990877192424,1,0,17
246,2026-11-21 06:40:00,34.94806337923082,11.650580811900463,1,0,6
247,2026-03-28 04:43:00,64.52404658868787,0.0,1,0,4
248,2026-08-01 05:48:00,141.43961817615317,6.055411212963822,1,0,5
249,2026-02-27 15:09:00,116.8351801129869,1.3261822535097938,1,0,15
250,2026-07-27 04:36:00,199.24645496738415,18.80115929575499,1,0,4
251,2026-05-04 19:14:00,574.7477555385301,0.0,1,0,19
252,2026-08-14 22:32:00,55.66223481416201,12.771558744368305,1,0,22
253,2026-10-14 01:27:00,11.782777641346202,18.940225959433672,1,0,1
254,2026-04-02 05:33:00,3.088804252230885,1.2286939622243125,2,0,5
255,2026-11-01 11:32:00,129.78326921580882,0.0,1,0,11
256,2026-03-22 01:34:00,207.15818803675998,14.227023185246269,2,0,1
257,2026-11-16 01:31:00,24.937534858309437,0.0,2,0,1
258,2026-02-15 15:26:00,17.250751703778544,9.305946391026518,1,0,15
259,2026-04-09 07:24:00,6.422400156477498,0.0,1,0,7
260,2026-09-20 08:52:00,172.99285449842085,17.224116651663294,1,0,8
261,2026-07-06 06:46:00,37.30685011381464,2.4790365554166516,1,0,6
262,2026-03-23 22:55:00,51.365778515116034,4.0922190925773005,3,0,22
263,2026-06-26 10:39:00,69.86627465867166,0.0,1,0,10
264,2026-12-23 18:38:00,182.91700032122765,0.0,1,0,18
265,2026-09-12 02:10:00,105.22055957436996,17.658604376320497,1,0,2
266,2026-11-06 02:21:00,95.46798285466069,3.28942491640707,1,0,2
267,2026-01-26 10:31:00,19.318689128186314,37.08768606708029,3,0,10
268,2026-02-20 16:31:00,71.98811533140741,0.0,1,0,16
269,2026-01-03 18:54:00,125.66038955460064,0.0,1,0,18
270,2026-07-09 17:57:00,362.1627730684262,0.0,1,0,17
271,2026-01-13 13:10:00,22.490298472651325,3.2383944079531313,1,0,13
272,2026-02-09 13:18:00,0.9589182672922392,20.752179077844264,1,0,13
273,2026-02-26 23:54:00,7.828746873874206,15.101373367736846,1,0,23
274,2026-05-03 06:49:00,47.1368504555585,0.0,1,0,6
275,2026-05-18 01:52:00,171.78288359541568,17.041200757971858,3,0,1
276,2026-04-21 07:03:00,0.7167708526070767,11.827912861211278,1,0,7
277,2026-09-30 22:02:00,61.01499363895149,9.81387826651823,1,0,22
278,2026-12-13 10:23:00,39.932989011844185,0.0,1,0,10
279,2026-09-13 07:34:00,5.390903888703664,0.0,1,0,7
280,2026-04-15 08:22:00,59.8266705197383,6.37067233225601,1,0,8
281,2026-11-04 13:45:00,29.403381188902156,0.0,1,0,13
282,2026-06-13 10:42:00,43.36868736479007,18.126319840891338,2,0,10
283,2026-11-05 11:29:00,122.28678798384445,0.0,1,0,11
284,2026-06-02 18:03:00,73.72056232141308,0.0,1,0,18
285,2026-11-30 20:41:00,13.312853548842904,0.0,1,0,20
286,2026-06-22 17:10:00,325.4879768391632,0.0,1,0,17
287,2026-06-03 11:04:00,101.03562922404686,2.366519263766729,2,0,11
288,2026-07-03 16:32:00,145.18720381531114,7.160660335693242,2,0,16
289,2026-07-06 15:59:00,8.252670274547828,5.538004366752915,1,0,15
290,2026-06-14 23:09:00,4.820163581924066,9.609089976920206,4,0,23
291,2026-12-03 07:39:00,1.963965195282527,2.4771997594931934,1,0,7
292,2026-11-08 19:02:00,20.923328396009598,2.830930052593635,1,0,19
293,2026-03-28 03:26:00,53.5132656804142,22.518599743020204,3,0,3
294,2026-10-10 08:59:00,274.6159213507855,17.05357571260877,3,0,8
295,2026-01-23 06:57:00,61.07558348187177,9.083004819045643,1,0,6
296,2026-06-09 21:09:00,34.284967685327835,14.16670475677227,2,0,21
297,2026-03-24 12:34:00,82.53885565159689,0.0,1,0,12
298,2026-03-07 04:08:00,11.870986543207545,0.0,1,0,4
299,2026-02-06 18:01:00,94.03423956164013,0.6779648599452957,1,0,18
300,2026-07-17 19:01:00,84.03300852493662,0.0,1,0,19
301,2026-02-08 14:49:00,157.01837065999248,0.0,2,0,14
302,2026-06-08 06:17:00,431.9060219925041,9.205438025657902,2,0,6
303,2026-01-22 13:04:00,28.884738011390876,18.8574775928462,1,0,13
304,2026-02-18 19:53:00,71.26490127391841,4.871902770006435,1,0,19
305,2026-09-28 19:17:00,239.54178137450205,11.481820456339864,1,0,19
306,2026-05-08 19:58:00,153.8000824452736,4.574660460124361,2,0,19
307,2026-09-06 05:09:00,66.82717614617653,0.5836119032326064,3,0,5
308,2026-11-17 07:23:00,290.72022931640095,14.191965590177231,2,0,7
309,2026-03-20 21:52:00,5.894002840263735,0.0,1,0,21
310,2026-06-24 14:51:00,267.3628770419509,0.0,1,0,14
311,2026-01-03 02:51:00,5.18275343133495,0.0,1,0,2
312,2026-09-19 16:36:00,79.2536104194615,13.535879782760883,1,0,16
313,2026-05-12 12:47:00,221.12915874275956,5.872111068860873,1,0,12
314,2026-11-09 01:55:00,30.478882014246228,8.765379792467867,1,0,1
315,2026-11-18 10:54:00,63.912974800414425,21.769229934575492,1,0,10
316,2026-05-28 02:10:00,39.20488289214558,0.0,1,0,2
317,2026-02-21 01:23:00,303.955704432171,17.04170369163868,1,0,1
318,2026-03-07 14:36:00,173.52596424764965,1.0367558585137098,1,0,14
319,2026-06-12 09:21:00,123.4437205385573,0.0,3,0,9
320,2026-06-04 18:26:00,88.58269669414703,5.812203772516036,3,0,18
321,2026-03-02 04:32:00,171.80915629808143,7.377362556798618,4,0,4
322,2026-08-28 12:14:00,49.80197065304156,2.8945786042676023,1,0,12
323,2026-01-20 14:51:00,59.33957053905095,11.10314301061632,2,0,14
324,2026-09-18 05:10:00,130.93396943776398,5.85243076811077,1,0,5
325,2026-01-23 08:57:00,44.27850595921877,3.006683832475399,1,0,8
326,2026-01-06 18:28:00,6.603397695936578,0.8371586422021888,1,0,18
327,2026-07-06 04:13:00,7.724245832718897,7.383464657176495,1,0,4
328,2026-05-08 03:02:00,12.257766300281805,0.0,1,0,3
329,2026-10-01 20:46:00,203.77724693106757,0.0,1,0,20
330,2026-03-11 14:35:00,63.908792391209005,1.3254993080381858,1,0,14
331,2026-02-21 21:40:00,124.7863284283049,10.44875059689589,1,0,21
332,2026-09-20 20:16:00,49.9077134339856,26.42850123724857,1,0,20
333,2026-05-04 02:07:00,29.936464528988015,3.40674364116397,1,0,2
334,2026-01-14 22:16:00,42.647247718456704,0.0,1,0,22
335,2026-05-03 15:35:00,158.07646736307754,0.0,2,0,15
336,2026-05-11 07:08:00,98.14057525728379,11.588918495922302,1,0,7
337,2026-09-17 11:12:00,277.48277062212054,0.0,1,0,11
338,2026-04-04 08:15:00,113.85121415442967,0.0,1,0,8
339,2026-10-10 10:36:00,84.43925589598184,11.536689016140787,1,0,10
340,2026-11-07 00:38:00,94.21112533408613,9.648800608929129,2,0,0
341,2026-06-25 12:44:00,285.37369916073476,0.0,1,0,12
342,2026-11-21 05:22:00,155.2117236129974,0.0,1,0,5
343,2026-12-22 15:53:00,2.4334944861698857,17.44670176817495,1,0,15
344,2026-02-16 16:15:00,76.38694669138627,13.528442700943412,1,0,16
345,2026-04-11 05:56:00,116.58373322265976,0.0,1,0,5
346,2026-05-22 13:41:00,138.11017796922854,0.0,1,0,13
347,2026-09-04 22:52:00,23.970763049826914,7.685179158608715,3,0,22
348,2026-11-12 16:45:00,201.87405327676217,2.0393200476127014,1,0,16
349,2026-01-07 13:15:00,312.0007147106476,6.817418967270716,1,0,13
350,2026-11-07 19:16:00,27.012419257955926,11.346619438439383,1,0,19
351,2026-02-24 17:01:00,214.23000456507063,0.0,1,0,17
352,2026-05-13 23:15:00,10.20092070334037,0.6785447341410125,1,0,23
353,2026-04-22 05:56:00,5.731860608618335,0.0,1,0,5
354,2026-06-07 07:07:00,13.83702813029565,0.0,1,0,7
355,2026-08-01 13:03:00,5.947517961203447,10.647591933244296,1,0,13
356,2026-03-26 03:32:00,186.44091145716604,6.440685813444152,1,0,3
357,2026-09-05 20:22:00,6.086542929514249,0.0,2,0,20
358,2026-12-03 18:43:00,31.699306154096135,12.251036419165121,1,0,18
359,2026-11-13 15:28:00,10.954296495763005,1.499299254218005,2,0,15
360,2026-08-10 07:57:00,35.015628849135545,12.711654068279218,2,0,7
361,2026-02-11 01:01:00,9.492566809943886,0.0,1,0,1
362,2026-12-11 10:12:00,110.26301015082052,0.0,1,0,10
363,2026-07-20 13:10:00,14.309332406422442,7.517122981066681,2,0,13
364,2026-09-08 04:20:00,190.95025050969338,0.0,1,0,4
365,2026-10-28 22:54:00,169.93136645227932,2.251188292582336,2,0,22
366,2026-09-16 14:10:00,1.3755865047117966,0.0,2,0,14
367,2026-07-08 20:47:00,226.07366384093189,1.0863026692834978,1,0,20
368,2026-05-13 19:12:00,2.9371466035735283,4.681457681951023,2,0,19
369,2026-07-31 04:39:00,27.39708818555095,5.152579349007586,1,0,4
370,2026-01-07 15:00:00,3.292527436466499,1.3525272873365113,1,0,15
371,2026-10-04 06:27:00,40.92374449912937,8.33350300318138,1,0,6
372,2026-02-06 02:31:00,72.12720543378205,6.4779904551203815,1,0,2
373,2026-05-12 01:51:00,159.2801414663672,4.1063333626319665,1,0,1
374,2026-09-12 09:26:00,41.246185405256064,0.0,1,0,9
375,2026-02-04 02:35:00,122.24424043864394,15.682437495785086,1,0,2
376,2026-09-03 05:51:00,20.76448504781898,8.862872082325943,1,0,5
377,2026-05-14 07:22:00,138.86910578809528,0.0,2,0,7
378,2026-04-14 13:43:00,26.918304729830854,11.488838756904926,1,0,13
379,2026-09-03 17:04:00,15.495321704184741,13.75493636952676,1,0,17
380,2026-01-03 18:40:00,20.506894851387557,4.184352407078226,2,0,18
381,2026-09-05 01:14:00,20.097012002970306,4.84912673925394,1,0,1
382,2026-06-24 15:32:00,71.92096336764196,0.0,1,0,15
383,2026-12-13 21:22:00,186.30250862265407,0.0,1,0,21
384,2026-12-08 00:32:00,8.295243690796255,13.436944163526539,2,0,0
385,2026-01-27 14:24:00,122.74335974367357,0.0,1,0,14
386,2026-12-17 16:39:00,106.2318334065154,3.4015807781862475,1,0,16
387,2026-08-19 06:33:00,205.97954115648767,0.0,1,0,6
388,2026-04-16 10:36:00,27.990910770953963,7.308155848317304,1,0,10
